gene_symbol,N1,N2,OPC1,OPC2,GC1,GC2,MOG1,MOG2,A1,A2,MGL1,MGL2,Endo1,Endo2
BC051665,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
BC052040,2.799305,2.880616,2.990724,3.775433,2.300287,2.228375,0.934698,0.838877,1.669549,2.149355,1.019254,0.719501,1.377886,1.17609
BC052688,0.1,0.1,0.105779,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
BC053393,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
BC053749,1.158273,1.56358,1.272559,0.504097,0.528199,0.278276,0.478738,0.197334,1.26584,1.645055,0.55413,0.524589,0.328062,0.141064
BC055004,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.666235,0.464662,0.1,0.1
BC055111,0.1,0.129077,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
BC055324,0.44792,0.962816,2.012233,1.629662,0.374527,0.327482,0.1,0.1,0.768795,1.132749,0.605922,0.1,1.181013,1.003314
BC055402,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.187155,0.1,0.1,0.1,0.1,0.1
BC056474,10.268496,10.603509,13.809185,20.802209,9.663685,16.120145,6.603424,10.643587,4.23331,5.579431,21.618686,24.040518,11.53373,15.342166
BC057022,3.846633,3.408246,2.200367,3.730603,11.251388,12.483455,12.127189,13.381989,0.511617,0.500644,0.273581,0.491596,0.560829,0.467591
BC057079,2.95951,8.213587,8.906291,8.323893,3.574025,3.998356,1.35715,1.539494,11.286771,6.90683,1.754975,1.921272,6.697263,6.304172
BC060267,0.428044,0.667634,0.27039,0.282394,0.161754,0.148385,0.1,0.1,0.591403,1.051727,0.1,0.1,0.1,0.132795
BC061194,0.1,0.1,0.1,0.1,0.1,0.1,0.114892,0.1,0.1,0.1,0.1,0.1,0.1,0.1
BC061212,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
BC061237,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
BC064078,0.1,0.24551,0.501097,0.360896,0.164279,0.1,0.1,0.1,2.212158,3.255413,0.680873,0.905528,0.220994,0.119105
BC065397,0.843339,0.699917,1.694299,0.813787,1.478517,0.539656,0.188732,0.247066,1.841668,1.763722,0.218089,0.1,0.148155,0.260727
BC066135,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
BC067068,2.369128,2.161083,4.094646,3.940585,3.469478,3.726747,1.372832,1.849652,5.442931,5.397255,1.478027,1.189921,3.037308,3.606565
BC068157,12.617828,10.941386,11.506874,11.929643,3.8308,3.344546,0.875048,1.44865,0.703562,1.16863,0.174136,0.313251,0.1,0.1
BC068281,1.29002,0.786544,2.846873,3.035821,1.618562,1.375255,0.455288,0.87663,3.004918,2.433405,1.086905,0.999259,0.378171,0.651057
BC080695,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
BC085271,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
BC088983,3.208249,4.488952,6.095838,6.845443,5.988928,4.735108,2.131612,3.102266,3.819745,4.209051,1.286286,1.403218,7.856363,8.888906
BC089491,2.097702,1.719499,0.1,0.252538,0.1,0.10804,0.1,0.1,0.1,0.101816,0.1,0.1,0.1,0.1
BC089597,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
BC090627,0.1,0.1,0.659395,0.269694,0.220756,0.606416,0.1,0.227731,0.279243,0.410996,0.261475,1.095993,0.203647,0.299275
BC094916,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
BC096441,0.358727,0.425851,2.753478,4.143849,1.557936,2.715143,0.175491,0.236019,0.589314,0.542826,1.193598,0.74306,1.899905,1.486465
BC100451,0.286703,0.19816,0.1,0.1,0.44814,0.373277,0.1,0.1,0.150417,0.338855,0.181816,0.13446,0.1,0.1
BC100530,0.1,0.244119,0.399023,0.1,0.1,0.1,0.177316,0.1,0.1,0.1,2.524431,2.117463,0.735915,2.569034
BC117090,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.232968,0.1,0.1,0.1
BC125332,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
BC147527,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Baalc,19.752575,26.302588,36.906592,32.853383,5.021932,5.108339,6.639948,11.524562,119.152602,96.655367,4.434569,5.391165,1.118585,0.818094
Baat,0.1,0.1,0.123345,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.146559
Baat1,4.812345,3.907282,5.681691,6.542326,6.707604,6.403263,5.927231,6.045974,8.822153,7.168246,5.841743,6.840274,1.613872,1.785214
Bace1,20.826499,19.387963,18.596592,17.618137,77.854661,55.566902,35.365231,38.461324,10.573331,10.551596,1.480077,1.265343,5.24583,5.380763
Bace2,0.220261,0.182095,0.239114,0.259123,11.952641,13.622626,13.771087,18.769183,0.660014,0.576714,0.1,0.1,0.680031,0.927855
Bach1,9.607164,9.212206,13.123028,8.717276,7.73422,9.577013,1.177296,3.021136,4.635534,6.325741,42.845871,27.928764,47.667864,43.81651
Bach2,2.458561,1.905452,3.295437,2.296076,2.902009,1.722375,0.359227,0.611379,4.584706,4.620374,1.63197,1.367408,1.338284,1.046814
Bad,12.251941,11.003029,6.777063,10.622525,6.544015,7.787918,7.832023,8.501953,4.742117,4.971494,10.693047,16.079853,19.114812,23.801894
Bag1,23.418689,30.378444,23.236502,31.031233,50.852809,64.682896,72.442678,60.799902,15.41689,16.938517,60.270933,56.23131,51.570612,55.801105
Bag2,4.847224,5.475078,3.480771,6.675664,2.629204,3.403596,0.869274,1.195331,2.68984,3.668289,2.102452,1.62995,12.353519,13.353769
Bag3,8.398371,11.779914,3.778908,5.374522,1.46515,1.45078,4.218009,5.946733,19.629326,22.118304,32.984395,34.9985,16.565831,15.661743
Bag4,7.552124,7.374804,4.130402,3.799894,3.352814,2.42996,1.72889,1.875579,2.008744,2.369554,0.834167,1.035529,2.127743,1.798062
Bag5,6.273818,9.374387,6.128385,7.074186,4.140798,5.495169,2.405946,3.295482,6.297063,6.377567,5.662539,3.223219,9.560544,10.151485
Bag6,60.473142,58.406482,39.37688,59.597727,38.361737,60.951085,29.853021,30.965505,28.588788,29.167945,49.702566,64.389821,34.238437,32.670097
Bahcc1,4.957269,4.576312,2.903836,2.81514,2.915314,3.198835,0.749155,0.585631,2.218833,2.504412,0.495078,0.61537,1.002937,0.949816
Bahd1,7.868324,6.143167,5.067574,7.170796,2.823927,3.650555,0.972965,1.386896,3.87555,4.527938,6.804834,7.679287,4.572868,4.297895
Bai1,37.923944,41.110511,46.326898,74.07077,30.658974,45.165982,12.213807,13.543954,44.420745,41.806942,2.398456,4.25139,0.245703,0.281449
Bai2,25.332305,19.980965,44.282249,78.051636,25.305961,43.099666,14.36872,19.182645,68.774512,65.917449,3.76823,7.240697,0.251347,0.252569
Bai3,6.290095,7.04868,11.941451,10.545435,4.507684,4.531371,0.247095,1.028189,30.186465,28.536725,0.129981,0.183963,0.178539,0.126234
Baiap2,29.419376,45.5771,10.585582,15.499462,10.780733,16.479989,3.45287,6.619532,5.271181,5.107126,20.129617,25.26611,47.05999,48.834496
Baiap2l1,0.385656,0.398624,0.122791,0.1,0.1,0.109917,0.1,0.1,0.1,0.1,0.124314,0.1,0.564708,0.516136
Baiap2l2,1.266781,1.499171,0.70232,0.540742,0.254721,0.322627,0.1,0.153223,0.1,0.168364,0.839458,0.529307,0.1,0.1
Baiap3,5.005199,2.715419,0.178445,0.194099,0.1,0.1,0.1,0.1,0.273414,0.523396,0.1,0.174669,0.1,0.153284
Bak1,7.427724,5.837378,20.020143,36.037357,17.66834,32.105859,7.037172,8.504964,11.646383,10.274484,25.112739,32.516636,26.464789,30.621769
Bambi,1.40006,1.289971,1.612747,3.852649,0.627242,1.510201,1.079256,1.158705,3.082898,3.162491,0.751167,0.850343,23.821875,26.610115
Bambi-ps1,0.947105,0.98218,1.647298,2.997473,1.492752,2.389868,0.72318,0.743656,1.193109,0.526052,0.681023,0.472586,1.471122,2.337711
Banf1,51.172235,43.311568,53.781539,75.823256,35.824919,47.558191,27.414847,30.349869,20.69785,25.508359,37.913586,39.583854,78.806823,95.255162
Banf2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.253286,0.185958
Bank1,0.1,0.132263,1.015911,0.514017,0.1,0.1,0.1,0.158955,0.1,0.1,5.70263,4.067782,0.1,0.1
Banp,1.578555,1.965423,2.903055,3.302135,1.872415,1.618283,0.871643,0.672928,2.833392,3.601614,2.186935,2.648518,1.180499,1.291636
Bap1,29.925603,30.64011,19.322311,29.345189,11.526669,20.18999,8.656106,11.301548,17.305403,18.176273,20.574837,22.279577,19.410612,21.76459
Bard1,0.243631,0.141075,1.15574,1.286095,1.547465,0.929983,0.163424,0.315808,0.830031,1.580665,0.161302,0.129379,0.346925,0.287202
Barhl1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Barhl2,4.97933,4.398394,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Barx1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Barx2,0.75539,0.576975,1.306073,2.684607,9.412628,12.826463,10.83224,14.491766,0.1,0.1,0.118124,0.287005,0.1,0.1
Basp1,449.905463,413.607554,101.754337,124.074551,22.934822,29.416418,4.993076,15.067474,1.347302,3.381332,162.26628,151.061802,3.320745,3.089676
Batf,0.169044,0.1,0.374655,0.5792,0.1,0.1,0.1,0.1,0.127451,0.1,40.609767,42.394974,2.846276,2.461532
Batf2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.11585,0.1,0.408847,0.281268,0.431303,0.559385
Batf3,0.423409,0.484582,0.663413,0.691789,0.1,0.1,0.1,0.1,0.240141,1.526367,15.360302,20.78046,0.1,0.114421
Bax,32.643919,28.210592,35.833179,63.135066,36.848787,62.490329,31.516908,32.187299,26.662835,24.634248,69.611842,85.886294,36.01841,45.161325
Baz1a,0.218152,0.833197,1.33381,0.466781,1.23222,0.87076,0.172122,0.300612,2.614402,2.360562,6.583093,4.400067,4.593195,4.266703
Baz1b,7.502566,12.535396,16.754058,10.687298,11.789862,7.487346,3.192563,4.126828,16.141302,15.181711,6.004538,4.925204,13.161177,12.185696
Baz2a,7.709263,10.50924,6.558467,5.144927,6.643494,5.242505,3.107928,3.207989,11.283861,9.73463,3.927518,2.970578,6.953437,6.699002
Baz2b,2.617756,6.481902,4.595698,1.609707,6.999477,2.741163,1.091076,1.822251,11.094947,10.236232,1.891112,0.748184,7.934764,7.624571
Bbc3,20.997086,22.459423,5.221542,6.986191,6.960982,13.173306,2.427636,3.075548,2.890267,4.574768,31.349162,23.107781,22.634605,22.072534
Bbip1,14.623793,19.240398,16.923038,12.03101,17.58132,7.426626,10.69086,11.886161,15.320893,18.966288,4.370115,2.577743,15.016577,16.740483
Bbox1,0.334761,0.481281,0.1,0.1,0.1,0.1,0.1,0.1,0.475652,0.608447,0.1,0.1,0.1,0.1
Bbs1,4.013882,4.63368,3.548147,3.78508,1.891363,2.034894,1.454775,1.618617,1.892442,2.362529,0.629744,0.731658,0.611157,0.747143
Bbs10,0.212371,0.220535,0.711991,0.398655,0.454111,0.433367,0.139453,0.199989,0.657962,0.387366,0.19906,0.106423,0.250651,0.256014
Bbs12,0.62487,0.797256,2.457295,0.947026,0.584359,0.256015,0.1,0.124016,1.480841,1.16723,0.355167,0.26834,0.425372,0.627499
Bbs2,4.713278,7.127678,5.216975,4.067821,4.273695,3.318206,2.385146,3.170777,11.639251,9.113573,1.59052,1.975684,2.669621,2.93714
Bbs4,5.062113,12.940084,5.290626,6.263006,1.841489,1.555323,0.729321,1.642135,3.501998,3.396026,1.076799,0.979117,2.322746,2.903938
Bbs5,4.256038,4.20507,2.809872,3.412126,2.216548,1.585571,1.583199,1.087364,4.175763,1.977689,0.567313,0.274838,2.344782,2.964818
Bbs7,2.750329,4.106023,6.887556,4.555692,3.724356,2.440667,0.779525,1.312506,7.076433,5.508296,0.486965,0.262884,2.015615,1.667545
Bbs9,4.143725,4.578155,5.07347,5.444135,4.103462,3.553623,3.510517,3.737539,2.238417,2.686602,8.733904,8.57813,5.761395,5.112175
Bbx,3.437264,6.395868,3.813817,1.465122,4.105205,1.717411,1.145949,1.052723,3.492382,5.468762,0.887287,0.432591,2.821143,3.034763
Bc1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Bcam,3.163351,2.116764,5.891896,9.324587,1.148259,1.923289,0.106406,0.486865,1.954411,1.754824,0.340171,1.125045,39.582514,42.639972
Bcan,36.753747,56.849743,479.701572,613.260659,446.17556,639.563628,48.564657,100.634247,876.263073,733.933628,10.128931,13.432115,1.664243,1.645871
Bcap29,9.45973,10.881627,17.214062,10.734832,13.040099,6.138206,2.958947,4.119894,14.720221,9.671203,5.248761,2.905012,15.197528,14.711112
Bcap31,24.702197,31.192573,43.059149,57.297943,53.818645,60.864751,78.75136,82.47208,35.587299,32.458138,83.223395,87.839654,94.950662,101.572686
Bcar1,13.367005,12.329574,6.279029,10.561496,54.262739,78.250791,37.786065,44.017452,5.039899,5.223255,0.76378,1.217485,32.541412,31.11591
Bcar3,1.257038,1.920045,1.845813,0.948638,0.256409,0.364788,0.166488,0.518078,11.249469,11.56073,3.549165,3.338502,12.283072,11.60967
Bcas1,2.102754,5.601855,90.684033,97.93749,455.708459,601.873131,477.381751,352.975441,0.108022,0.230626,2.689814,2.646194,0.154718,0.1
Bcas2,32.279437,40.100012,33.485017,36.191851,26.227601,25.200979,12.064722,16.939984,18.551364,20.662966,17.357127,10.777372,21.028089,23.358493
Bcas3,6.919964,7.141815,7.992369,11.184853,7.229054,7.580343,9.399886,9.838522,6.030971,5.851608,8.403787,8.603216,6.716913,6.992074
Bcat1,6.937353,6.315173,12.655248,17.239663,13.890501,20.065653,10.039469,11.502467,0.131566,0.239372,0.564662,0.528362,0.1,0.1
Bcat2,3.671613,3.03828,5.059319,5.501491,2.813358,4.073775,2.916885,3.034886,12.199632,9.799209,13.683997,16.937084,14.474145,18.989378
Bccip,10.833392,14.771298,19.649271,19.20188,14.832073,13.273236,7.388583,9.060365,17.886582,16.312232,10.029166,6.900178,20.988492,21.07685
Bcdin3d,1.687413,1.397937,1.425146,0.988385,1.159169,0.9782,1.308151,1.92897,2.388767,1.490267,1.684592,3.966076,0.779525,1.117065
Bche,0.1,0.1,0.476371,0.312302,2.810621,1.353088,1.104941,1.253006,0.1,0.1,0.1,0.1,7.859639,5.970412
Bckdha,15.497985,16.456115,24.01538,38.172079,17.301744,25.458984,20.663034,21.670172,17.522844,20.07672,51.202623,79.056352,33.804882,38.783004
Bckdhb,5.40668,6.271911,16.014203,20.459413,9.3072,12.86099,9.454857,9.184819,20.749142,16.822374,6.943139,3.780235,5.560803,6.692512
Bckdk,6.121059,4.775263,8.346569,15.108696,8.262812,12.747314,8.024944,8.963742,6.433783,5.965905,11.787149,14.485423,12.366717,13.4842
Bcl10,7.980987,6.81814,12.80092,18.013946,8.557221,9.656325,7.460607,6.566284,10.619068,14.148083,33.144228,24.71543,76.309975,75.317934
Bcl11a,60.091621,60.044319,1.589484,1.821074,0.443366,0.345707,0.429684,1.461301,0.441892,1.151673,0.775406,0.358823,0.277374,0.288493
Bcl11b,8.25225,5.055033,0.374625,0.518852,0.1,0.1,0.1,0.146285,0.1,0.1,0.1,0.113887,0.1,0.1
Bcl2,2.645165,1.661122,3.339366,1.417428,0.502995,0.458254,0.1,0.123078,13.614227,15.048415,3.895627,2.799092,10.67687,10.315185
Bcl2a1a,0.221056,0.1,2.672078,1.374806,0.128693,0.172703,0.1,0.303794,0.1,0.1,181.964277,124.358152,0.188673,0.1
Bcl2a1b,0.419719,1.439501,14.13428,5.52378,0.575944,0.926288,0.985527,1.098298,0.4891,0.419694,659.760773,462.575854,0.650805,0.914663
Bcl2a1c,0.1,0.1,0.575808,0.623536,0.1,0.1,0.172784,0.282336,0.1,0.1,50.922017,35.165089,0.1,0.2284
Bcl2a1d,0.140232,0.108814,5.579269,1.914165,0.343285,0.10994,0.260178,0.574219,0.156733,0.148528,333.730885,278.879225,0.1,0.1
Bcl2l1,25.228501,21.205239,9.629126,10.882002,21.295114,17.78852,50.341311,40.237542,10.941049,12.168537,116.313339,131.734429,23.658652,24.314068
Bcl2l10,0.100933,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.146885,0.1,0.1,0.1,0.1
Bcl2l11,2.243708,2.644582,1.571035,1.09456,0.621733,0.896231,0.695069,0.760962,0.873704,1.218922,13.035842,10.012478,8.909725,7.684798
Bcl2l12,0.789408,0.703549,0.707505,0.605841,1.508624,1.828459,2.185974,2.095058,9.745979,7.897101,4.481249,4.980404,3.951806,3.518398
Bcl2l13,5.6647,6.907705,12.124138,15.923159,5.939386,7.964344,2.183456,2.819686,7.830293,8.547788,5.067967,5.509739,7.036108,7.17319
Bcl2l14,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.103978,0.187353,0.1,0.1
Bcl2l15,0.374747,0.579839,0.582234,0.1,0.264646,0.337595,0.1,0.1,1.131862,0.714896,0.1,0.1,0.330763,0.266826
Bcl2l2,28.923105,30.588449,14.670803,14.946497,23.665563,20.851064,37.338056,32.167961,14.396485,13.910368,2.095041,2.110738,4.803986,5.065861
Bcl3,0.1,0.1,0.71489,0.255341,0.1,0.1,0.1,0.127879,0.1,0.146002,18.777561,16.616989,3.210913,3.15966
Bcl6,3.212696,7.606821,16.805217,7.939437,2.69588,1.136669,0.529225,0.526449,12.720238,11.809078,8.065606,5.838295,1.448654,1.277928
Bcl6b,1.025811,0.351979,1.862228,1.921166,0.245588,0.296836,0.1,0.1,0.756204,0.641063,1.18922,1.193255,54.247115,56.388313
Bcl7a,17.994262,13.819007,14.36287,15.281659,24.951863,27.690963,7.559934,9.077723,4.437384,5.030585,3.908994,3.325405,0.29139,0.227314
Bcl7b,8.270672,9.231124,13.333155,16.544306,10.248858,14.468185,10.737483,10.584899,10.265947,11.054391,21.427335,22.165762,16.779177,17.175063
Bcl7c,7.618339,6.69445,6.669869,13.693448,5.091221,7.742864,6.367605,6.788592,3.196094,4.463096,6.524456,9.350925,13.353163,15.749096
Bcl9,7.464488,5.070154,4.63399,4.425906,2.346097,1.617759,1.621574,1.858696,6.793105,7.261923,3.427068,2.851276,1.178859,0.950851
Bcl9l,14.842412,14.882395,5.038118,6.603265,2.841655,3.12778,2.079081,2.289825,7.933201,7.279499,8.342386,10.937748,1.620327,1.2212
Bclaf1,14.232811,31.242546,24.939052,11.606438,16.881325,6.848293,2.64522,3.818535,29.104622,27.450835,4.673773,2.125044,20.325949,20.572463
Bcmo1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Bco2,0.137011,0.275418,1.778884,1.813574,0.233589,0.317518,0.140463,0.260691,3.522546,2.335178,7.82164,6.072896,0.1,0.1
Bcor,4.506989,4.719926,3.804864,2.59478,3.771683,3.900488,1.074664,1.982028,4.260732,5.4916,25.494512,21.090951,5.031522,4.45669
Bcorl1,2.862446,2.699843,1.211905,1.273581,1.542032,1.384423,1.733597,1.273792,2.270034,2.37567,1.083268,1.094929,1.98047,2.059971
Bcr,20.293049,22.696821,5.571261,8.195511,3.438797,4.405911,2.463129,2.85601,11.677297,11.676818,2.041365,2.442679,14.463392,13.766814
Bcs1l,4.921653,5.93851,7.037399,10.042644,4.766896,6.034754,3.256285,4.00879,4.144204,3.373336,3.374481,4.928844,4.485691,5.084649
Bdh1,25.067101,24.484665,15.185767,20.847434,43.451519,52.333715,30.838069,30.854913,30.393908,29.074214,1.295019,1.312148,0.555754,0.678835
Bdh2,0.14147,0.1,0.109048,0.1,0.1,0.1,0.149512,0.1,0.309601,0.708155,0.1,0.1,0.107898,0.115467
Bdkrb1,0.114797,0.1,0.1,0.341626,0.1,0.1,0.1,0.1,0.1,0.287589,0.19529,0.1,0.1,0.1
Bdkrb2,1.394565,1.486456,0.710432,2.206465,0.132483,0.540009,0.1,0.1,3.640975,8.257783,0.298504,0.348452,1.237661,0.9961
Bdnf,0.722648,1.729796,0.210961,0.1,0.1,0.1,0.1,0.1,2.495584,3.627434,0.1,0.1,0.1,0.1
Bdp1,1.444418,3.95173,4.004862,1.031058,1.964325,0.647215,0.252733,0.450412,4.463381,4.900117,0.546753,0.244969,2.939423,2.821675
Bean1,3.22987,2.577568,2.945576,5.425844,1.104806,1.915865,0.465331,0.672597,0.1,0.1,0.438832,0.768582,0.553012,0.533907
Becn1,16.842749,25.658073,25.080619,24.022019,21.793552,21.370457,15.678757,20.920637,22.803069,23.60495,25.422659,23.588791,32.291332,32.497973
Begain,24.393285,19.219247,2.27772,6.030003,1.290798,1.973109,4.007811,8.590006,0.796603,0.859503,4.568118,6.865393,0.220085,0.312624
Bend3,2.523542,2.228973,1.80206,1.816232,1.18524,2.682684,0.331689,0.647787,2.838572,3.303514,4.56764,3.33897,2.649301,2.212336
Bend4,5.155891,4.878797,3.796576,2.494627,1.174747,1.090315,0.1,0.173734,0.675278,1.237601,0.197711,0.1,0.1,0.1
Bend5,2.757493,1.997195,2.777265,3.882553,0.710964,1.058754,0.312026,0.254249,0.735631,1.055283,1.574615,1.313079,11.173609,13.26693
Bend6,24.444054,25.324709,10.82886,12.731951,4.825201,4.193203,3.050294,4.284897,0.489322,0.813205,3.269156,2.268433,0.628685,0.604914
Bend7,0.58469,0.686427,4.423836,3.17723,2.708386,2.688017,0.444478,0.75073,1.107519,1.485571,0.1,0.1,2.521629,2.481945
Best1,0.148968,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.117532,0.1,0.34583,0.543339,6.133616,6.248416
Best2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Best3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Bet1,7.518257,7.012835,28.939307,14.778106,37.273416,18.065208,25.353855,22.998908,10.880104,12.040506,4.107601,3.129304,23.720364,28.467185
Bet1l,7.48343,6.383184,6.849256,12.743604,6.776468,11.308186,8.712259,10.411075,8.945721,8.463912,11.298342,11.282939,12.463118,14.851212
Bet3l,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Beta-s,2470.120231,314.492586,13344.04509,953.737217,192.900871,10.153237,315.299167,1666.948008,29.673971,46.90775,659.140615,319.627403,6030.00939,7073.938076
Bex1,55.059066,49.917763,17.738528,24.821382,6.003505,10.186484,0.940893,2.041779,2.908196,5.669848,1.45594,0.741094,2.682019,2.802949
Bex2,171.101286,161.625888,69.699064,83.563626,40.233417,56.523635,8.350538,17.067256,12.721988,23.119711,3.402071,4.0007,1.952003,2.56383
Bex4,31.576092,28.170576,16.670765,18.088188,7.900073,8.254064,1.029844,1.235969,2.983404,6.3218,0.104137,0.500965,0.161346,0.455721
Bex6,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Bfar,5.421124,10.578057,13.678637,12.803669,7.307501,4.403235,2.225669,2.780749,13.096742,12.036166,5.57827,6.357326,8.153758,8.901854
Bfsp1,1.31223,0.873187,0.156637,0.199338,0.315804,0.340578,0.680305,0.691602,0.1,0.13691,0.1,0.1,0.1,0.1
Bfsp2,0.105854,0.196233,0.572728,2.227605,5.499362,8.308071,2.687852,2.817549,0.320899,0.419707,0.1,0.1,0.1,0.1
Bglap,0.1,0.150786,0.110789,3.984858,0.1,0.1,0.1,0.154526,0.1,0.145794,0.1,0.1,0.1,0.1
Bglap-rs1,0.1,0.1,0.1,0.139489,0.1,0.1,0.1,0.1,0.1,0.1,0.177045,0.136036,0.1,0.1
Bglap2,0.1,0.1,0.1,3.217842,0.1,0.1,0.1,0.239816,0.273538,0.1,0.1,0.1,0.1,0.1
Bgn,3.176458,1.615887,20.962498,25.124497,14.197536,25.253683,0.608059,1.812882,9.641181,14.57416,0.615153,0.872951,66.833308,68.291981
Bhlha15,0.149763,0.150001,0.1,0.130727,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Bhlha9,0.201317,0.249271,0.1,0.1,0.182691,0.110594,0.10157,0.165486,0.1,0.1,0.1,0.252211,0.1,0.1
Bhlhb9,16.538004,27.943363,29.426467,24.055034,13.204921,11.040086,0.586414,1.455953,14.11357,16.026086,2.34226,1.303901,12.904814,12.909543
Bhlhe22,24.074741,24.909525,1.074096,1.074245,0.28893,0.27865,0.365907,0.667078,0.1,0.323909,0.333706,0.459773,0.1,0.224341
Bhlhe23,0.121334,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Bhlhe40,8.020789,12.383578,16.779348,16.669858,14.750028,18.762685,2.420445,4.071654,408.812879,370.937135,4.23762,4.225435,168.424022,153.850736
Bhlhe41,1.462423,1.658681,10.017221,8.577509,9.538192,11.44588,5.036791,7.904254,22.413885,27.239967,61.938354,55.713183,0.1,0.1
Bhmt,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Bhmt2,0.1,0.1,0.1,0.179944,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Bicc1,0.398551,0.174676,1.98719,2.33364,1.534552,1.365656,1.139106,1.170676,1.792862,1.845429,0.1,0.1,0.497008,0.633168
Bicd1,4.651677,5.984426,7.755854,3.557987,4.911017,1.93926,0.735147,1.184378,4.023598,3.244078,0.1,0.1,0.1,0.1
Bicd2,16.428203,22.428572,18.325295,16.235718,38.675979,30.634302,17.339912,30.118307,27.335438,21.153253,14.857105,12.515502,17.767402,16.452987
Bid,3.852436,4.135781,3.844157,4.654959,1.732948,2.059213,0.127582,0.333082,0.363383,0.553182,22.09564,24.75794,1.461238,1.537445
Bik,0.1,0.1,0.102554,0.136022,0.1,0.1,0.1,0.1,0.1,0.204173,2.8743,2.925975,0.868626,1.400412
Bin1,92.301612,114.498205,35.083457,32.993599,147.185722,137.338449,199.486284,163.536705,7.457468,8.278942,243.573381,308.975973,13.080295,13.434496
Bin3,3.18618,3.16314,3.655372,4.819991,3.894272,5.929397,4.42426,4.912065,3.085968,2.719562,15.736175,20.946572,26.564347,28.233742
Birc2,7.702913,12.035428,13.386392,8.097474,25.474068,19.214801,27.351798,24.830918,17.601859,19.941426,4.681077,1.918722,13.646937,14.049681
Birc3,0.17597,0.109787,1.731596,0.501455,0.1,0.1,0.1,0.1,1.05225,0.969213,22.219779,12.953355,22.01333,21.067413
Birc5,2.172146,0.995855,10.415172,12.186165,1.633001,1.381958,0.543382,0.275422,2.272959,3.955894,3.70374,0.845361,9.253873,9.600811
Birc6,4.028754,8.729454,8.682989,4.501653,6.689756,3.748427,0.925142,1.688859,10.658953,9.040148,1.998799,1.088949,5.377916,5.094179
